movie_id,cluster
tt4156348,6
tt4156972,2
tt4157144,0
tt4157350,13
tt4157510,6
tt4157728,2
tt4158096,14
tt4158594,2
tt4158624,1
tt4158876,3
tt4160208,13
tt4160708,3
tt4160788,0
tt4161358,9
tt4162034,13
tt4162910,0
tt4163020,2
tt4163094,6
tt4163224,10
tt4163960,14
tt4165838,13
tt4168188,8
tt4168628,0
tt4168932,2
tt4169250,8
tt4170186,0
tt4172430,2
tt4172482,3
tt4173614,9
tt4174516,8
tt4177822,3
tt4177856,4
tt4178092,1
tt4178850,0
tt4180556,13
tt4180560,2
tt4181052,9
tt4181400,6
tt4181716,6
tt4183692,4
tt4185276,6
tt4185364,0
tt4185370,6
tt4186182,0
tt4188436,6
tt4188502,8
tt4189494,3
tt4190530,2
tt4191054,3
tt4191486,2
tt4191580,0
tt4192652,14
tt4192916,0
tt4193072,0
tt4193394,2
tt4193604,9
tt4194108,0
tt4194558,2
tt4194608,13
tt4194974,6
tt4195994,6
tt4196450,3
tt4196546,9
tt4196576,2
tt4196776,1
tt4196832,13
tt4196848,2
tt4197062,6
tt4199898,0
tt4201582,6
tt4201844,2
tt4201928,6
tt4202506,6
tt4202974,0
tt4203868,6
tt4205896,6
tt4206228,6
tt4208886,8
tt4209788,1
tt4210080,4
tt4211312,2
tt4211840,6
tt4212580,0
tt4212984,0
tt4215810,6
tt4218538,0
tt4218572,14
tt4218696,2
tt4219782,8
tt4221854,9
tt4222360,6
tt4224460,3
tt4224754,2
tt4225256,0
tt4225478,6
tt4227204,3
tt4227308,13
tt4230700,14
tt4231836,6
tt4237028,6
tt4240878,3
tt4241904,6
tt4244162,6
tt4244332,6
tt4244994,1
tt4244998,6
tt4245244,6
tt4245622,13
tt4247682,0
tt4247828,7
tt4255110,0
tt4257166,0
tt4257926,4
tt4257940,2
tt4257962,6
tt4258698,0
tt4262350,2
tt4262516,6
tt4263774,6
tt4264610,4
tt4264834,6
tt4264990,8
tt4265508,6
tt4265536,13
tt4267026,9
tt4267590,6
tt4269256,6
tt4269310,7
tt4270516,4
tt4271730,8
tt4271820,4
tt4273170,6
tt4273500,2
tt4273800,2
tt4274656,2
tt4276206,6
tt4276294,13
tt4276820,4
tt4278962,6
tt4280250,10
tt4282670,0
tt4282886,2
tt4283892,3
tt4286192,6
tt4286432,2
tt4286760,6
tt4287080,3
tt4287234,6
tt4287320,4
tt4287348,6
tt4287470,2
tt4288636,2
tt4288674,0
tt4289062,10
tt4292334,4
tt4292478,6
tt4292992,2
tt4294238,8
tt4294970,6
tt4295858,2
tt4298966,3
tt4299616,6
tt4301112,6
tt4302938,1
tt4303202,2
tt4303340,13
tt4303846,2
tt4304418,6
tt4305148,2
tt4306300,0
tt4308134,7
tt4308452,7
tt4308652,10
tt4310688,6
tt4312310,13
tt4312842,2
tt4313982,6
tt4316846,11
tt4317344,2
tt4317384,6
tt4317662,3
tt4317858,10
tt4319430,9
tt4319458,9
tt4323568,6
tt4325900,6
tt4327418,6
tt4329098,6
tt4329242,3
tt4329936,6
tt4330402,6
tt4332232,2
tt4334266,9
tt4335210,0
tt4335650,6
tt4337690,3
tt4338246,0
tt4338252,2
tt4338434,0
tt4341532,6
tt4341582,2
tt4341912,6
tt4343960,8
tt4345774,6
tt4351548,0
tt4351684,6
tt4352370,2
tt4352538,13
tt4353270,14
tt4354146,0
tt4354160,0
tt4354740,8
tt4354756,14
tt4355080,0
tt4356480,0
tt4357394,1
tt4357714,2
tt4358344,6
tt4360428,0
tt4360454,6
tt4360924,6
tt4361050,3
tt4363250,6
tt4364194,7
tt4365566,2
tt4369136,11
tt4371276,6
tt4371364,6
tt4371478,6
tt4372326,13
tt4372390,0
tt4372736,13
tt4374864,2
tt4381048,0
tt4381382,13
tt4382376,3
tt4382456,0
tt4382824,12
tt4382872,8
tt4383288,13
tt4383594,14
tt4384308,6
tt4384350,2
tt4385026,13
tt4385888,1
tt4387040,8
tt4387114,13
tt4388230,6
tt4390076,8
tt4392342,0
tt4392770,6
tt4393190,3
tt4396570,13
tt4396584,6
tt4396722,0
tt4399812,6
tt4400994,13
tt4401266,0
tt4401420,6
tt4401904,6
tt4405736,2
tt4410770,13
tt4411052,0
tt4411234,6
tt4411466,6
tt4411500,6
tt4411584,14
tt4411596,4
tt4411618,5
tt4414694,13
tt4415360,8
tt4416518,2
tt4418730,13
tt4420040,10
tt4423726,6
tt4423984,4
tt4425200,14
tt4425960,2
tt4426464,5
tt4426738,0
tt4427800,3
tt4428398,12
tt4428630,6
tt4429160,14
tt4430212,8
tt4432006,13
tt4435082,2
tt4438706,6
tt4438848,1
tt4439102,0
tt4439620,6
tt4441150,14
tt4441348,6
tt4441422,0
tt4442126,6
tt4442130,5
tt4442604,0
tt4442758,4
tt4443838,13
tt4443924,0
tt4444732,13
tt4444798,0
tt4445036,13
tt4446034,13
tt4446472,13
tt4447256,13
tt4448290,0
tt4450282,6
tt4450396,0
tt4452210,6
tt4453102,13
tt4454078,14
tt4454834,0
tt4457224,6
tt4457344,6
tt4457346,6
tt4457678,3
tt4459134,6
tt4459156,2
tt4460430,13
tt4460572,0
tt4460624,6
tt4460854,6
tt4461060,0
tt4461960,0
tt4463816,2
tt4463894,12
tt4465538,6
tt4465564,13
tt4465572,2
tt4465668,0
tt4468634,5
tt4468740,2
tt4469200,12
tt4469850,10
tt4470288,8
tt4471908,3
tt4472020,2
tt4472486,8
tt4472508,3
tt4473054,4
tt4473806,6
tt4475992,0
tt4477536,13
tt4477702,2
tt4479380,6
tt4481066,2
tt4481414,4
tt4481514,1
tt4483220,0
tt4483960,8
tt4486148,0
tt4486838,6
tt4486986,2
tt4490220,6
tt4493854,6
tt4494718,2
tt4498292,6
tt4498604,0
tt4498800,6
tt4499228,2
tt4499572,0
tt4500130,0
tt4500572,0
tt4500922,0
tt4501244,5
tt4501454,1
tt4501466,2
tt4501740,7
tt4503598,0
tt4503600,6
tt4504044,3
tt4504136,9
tt4505006,0
tt4506686,2
tt4507294,6
tt4508932,7
tt4510398,7
tt4511054,13
tt4511200,1
tt4513316,3
tt4513538,6
tt4513674,5
tt4513678,3
tt4514660,0
tt4515408,7
tt4516352,0
tt4517738,0
tt4518260,13
tt4519006,6
tt4519400,10
tt4520364,2
tt4520518,2
tt4520920,6
tt4520924,6
tt4520988,14
tt4522922,13
tt4523530,3
tt4523928,0
tt4526546,3
tt4526656,2
tt4526858,0
tt4527254,4
tt4527268,0
tt4530768,0
tt4530832,6
tt4532038,1
tt4532818,0
tt4532826,14
tt4533594,0
tt4537896,1
tt4538016,4
tt4538468,6
tt4538632,13
tt4538670,0
tt4538916,13
tt4539912,13
tt4540360,13
tt4540434,0
tt4540710,1
tt4541266,2
tt4541854,6
tt4542598,8
tt4547056,0
tt4547194,2
tt4547938,3
tt4549166,0
tt4549224,6
tt4550098,5
tt4550420,3
tt4550436,6
tt4552486,6
tt4552514,13
tt4552534,0
tt4553434,6
tt4553542,8
tt4554408,6
tt4555426,1
tt4556370,2
tt4557208,0
tt4557668,13
tt4557956,2
tt4558040,0
tt4558200,4
tt4558376,1
tt4559046,8
tt4560008,3
tt4560436,1
tt4561260,6
tt4563294,13
tt4563460,0
tt4565520,0
tt4565774,6
tt4565982,13
tt4566282,9
tt4566574,6
tt4566758,6
tt4567320,13
tt4567486,8
tt4571138,0
tt4571600,0
tt4572242,0
tt4572514,1
tt4572700,6
tt4572792,1
tt4572984,3
tt4573394,0
tt4574654,3
tt4575100,6
tt4575576,4
tt4575782,11
tt4575930,14
tt4575982,13
tt4577974,11
tt4578084,3
tt4578102,0
tt4578118,2
tt4578598,13
tt4581576,14
tt4581734,0
tt4584718,0
tt4586626,2
tt4586828,14
tt4587366,2
tt4587636,6
tt4587656,0
tt4587780,3
tt4589628,2
tt4590256,0
tt4591226,2
tt4592550,0
tt4593060,2
tt4593384,0
tt4594834,3
tt4594836,3
tt4595186,2
tt4595882,2
tt4600786,0
tt4601180,0
tt4602066,1
tt4603510,6
tt4604496,6
tt4607754,6
tt4610748,6
tt4611402,2
tt4612116,10
tt4615318,13
tt4616250,7
tt4616802,2
tt4621100,6
tt4621736,0
tt4622340,8
tt4622512,1
tt4622666,8
tt4622682,0
tt4622770,0
tt4623856,5
tt4623902,0
tt4624104,11
tt4624366,14
tt4624424,1
tt4626020,0
tt4626960,0
tt4627224,4
tt4628812,6
tt4629266,0
tt4629636,6
tt4629854,9
tt4630092,0
tt4630444,2
tt4630562,12
tt4632966,2
tt4633690,2
tt4633694,2
tt4642044,2
tt4644836,6
tt4645330,1
tt4649416,3
tt4649466,1
tt4650624,0
tt4651410,8
tt4651520,2
tt4651936,6
tt4651960,10
tt4652650,1
tt4653202,6
tt4653476,9
tt4653586,0
tt4653950,6
tt4654016,0
tt4656810,10
tt4659082,5
tt4659490,7
tt4660172,6
tt4661680,6
tt4662420,3
tt4663284,0
tt4663548,13
tt4663922,13
tt4664042,0
tt4664460,0
tt4666726,2
tt4667094,3
tt4667392,6
tt4667854,0
tt4668790,0
tt4669186,4
tt4669252,4
tt4669264,13
tt4669278,13
tt4669296,2
tt4669408,11
tt4669788,2
tt4669974,0
tt4669986,3
tt4670016,6
tt4671002,0
tt4671326,2
tt4672350,0
tt4676528,6
tt4677134,2
tt4677924,2
tt4678298,6
tt4679210,2
tt4679502,6
tt4680182,1
tt4680196,4
tt4680368,6
tt4680568,0
tt4680980,5
tt4682136,13
tt4682266,0
tt4682780,0
tt4682786,1
tt4682788,1
tt4682804,4
tt4682922,10
tt4685940,2
tt4686108,0
tt4686168,6
tt4686844,14
tt4687108,14
tt4687276,3
tt4687358,13
tt4687410,4
tt4687464,2
tt4687856,5
tt4688294,7
tt4690134,0
tt4691166,13
tt4691770,13
tt4693464,7
tt4693840,9
tt4693860,0
tt4694518,0
tt4694544,8
tt4694594,0
tt4695012,3
tt4695264,13
tt4696670,0
tt4698584,13
tt4698650,6
tt4698684,2
tt4699130,0
tt4699202,6
tt4700190,6
tt4700756,6
tt4701182,6
tt4701304,6
tt4701724,14
tt4702194,0
tt4702196,6
tt4702826,1
tt4703048,1
tt4706596,2
tt4706888,6
tt4709570,6
tt4711724,7
tt4711924,0
tt4712086,0
tt4712754,6
tt4714782,14
tt4714896,0
tt4715356,10
tt4716680,4
tt4716958,6
tt4717208,2
tt4718276,6
tt4718534,6
tt4720236,8
tt4720596,0
tt4720702,10
tt4721124,2
tt4721404,3
tt4723724,0
tt4727512,2
tt4729170,6
tt4729426,3
tt4729430,1
tt4729790,6
tt4730224,4
tt4731136,2
tt4731476,6
tt4732794,9
tt4733194,0
tt4733536,13
tt4733624,8
tt4733640,0
tt4737772,0
tt4738068,6
tt4738174,6
tt4738728,0
tt4738776,3
tt4741412,0
tt4742670,0
tt4746102,0
tt4746216,6
tt4753906,6
tt4758646,1
tt4762592,0
tt4762758,11
tt4762824,2
tt4763168,2
tt4765284,14
tt4765338,7
tt4765870,6
tt4765918,0
tt4765928,7
tt4767526,13
tt4767746,13
tt4767990,0
tt4768656,3
tt4769214,6
tt4769836,1
tt4770336,6
tt4770876,7
tt4771568,0
tt4772856,0
tt4776998,14
tt4777004,0
tt4777008,1
tt4778168,6
tt4778988,1
tt4779326,2
tt4779682,3
tt4779826,13
tt4779932,11
tt4781612,1
tt4781766,0
tt4781886,2
tt4782322,0
tt4786282,2
tt4789550,0
tt4789584,3
tt4789618,6
tt4790338,13
tt4791546,0
tt4792524,8
tt4792648,6
tt4794032,2
tt4794416,0
tt4795124,14
tt4795624,6
tt4795630,13
tt4796122,0
tt4797160,2
tt4797182,11
tt4797436,0
tt4799050,9
tt4799064,6
tt4799066,6
tt4801232,0
tt4807408,14
tt4807830,6
tt4813116,6
tt4813442,0
tt4814760,13
tt4817640,2
tt4818168,2
tt4818450,2
tt4818930,0
tt4820296,0
tt4820418,0
tt4820546,0
tt4823776,6
tt4823786,4
tt4824256,11
tt4824294,2
tt4824302,1
tt4824308,13
tt4824316,2
tt4826674,14
tt4827420,6
tt4827442,6
tt4827516,9
tt4827558,14
tt4827922,2
tt4827986,4
tt4828330,6
tt4828940,6
tt4832640,8
tt4833526,6
tt4834300,4
tt4837090,11
tt4837126,6
tt4837396,11
tt4838534,6
tt4839118,11
tt4839184,9
tt4839458,0
tt4839892,6
tt4841288,13
tt4842646,3
tt4843208,6
tt4843318,6
tt4843344,6
tt4843750,10
tt4844140,14
tt4844150,0
tt4844636,0
tt4845940,7
tt4846232,14
tt4846340,14
tt4847454,3
tt4847546,0
tt4848010,6
tt4851630,2
tt4852272,5
tt4852332,7
tt4853102,2
tt4856092,0
tt4858674,0
tt4858722,6
tt4859168,0
tt4859240,0
tt4859246,2
tt4863386,6
tt4863580,6
tt4864624,6
tt4867110,6
tt4871980,0
tt4872078,13
tt4872162,13
tt4874298,0
tt4874350,0
tt4875294,13
tt4875654,7
tt4875674,7
tt4875960,8
tt4876096,2
tt4876134,4
tt4876244,6
tt4876302,6
tt4876928,6
tt4877122,14
tt4877488,6
tt4877606,6
tt4877752,6
tt4878400,6
tt4878482,2
tt4879412,13
tt4881242,2
tt4881430,0
tt4881806,2
tt4882160,0
tt4882548,9
tt4882692,2
tt4883938,6
tt4886942,6
tt4887106,0
tt4887224,9
tt4887354,2
tt4890154,0
tt4894198,0
tt4896340,0
tt4897124,2
tt4898564,0
tt4899370,2
tt4900716,8
tt4902138,6
tt4902260,10
tt4902716,13
tt4902904,0
tt4906456,6
tt4906960,8
tt4907766,6
tt4908174,13
tt4908254,6
tt4909448,0
tt4909752,8
tt4910232,7
tt4910718,6
tt4911324,9
tt4911876,3
tt4911996,6
tt4912910,4
tt4913696,6
tt4913966,0
tt4914072,6
tt4915672,8
tt4916630,14
tt4916936,0
tt4917224,3
tt4919240,0
tt4919484,2
tt4920274,6
tt4921370,8
tt4922524,0
tt4923568,6
tt4923846,13
tt4925252,0
tt4925292,2
tt4929594,0
tt4930292,0
tt4930814,2
tt4933506,0
tt4933864,6
tt4934950,2
tt4935372,13
tt4935782,0
tt4938112,13
tt4938846,13
tt4940000,6
tt4940416,0
tt4940452,6
tt4941722,0
tt4943218,6
tt4943322,15
tt4944394,4
tt4945764,7
tt4945884,6
tt4946336,11
tt4946990,6
tt4948040,0
tt4949290,2
tt4949412,0
tt4950110,0
tt4952044,0
tt4952388,13
tt4955566,2
tt4958094,6
tt4958448,13
tt4958668,2
tt4959326,2
tt4959876,6
tt4960748,0
tt4961322,2
tt4961334,2
tt4965146,6
tt4966046,13
tt4966052,2
tt4969672,2
tt4970194,6
tt4971346,6
tt4972062,0
tt4972112,4
tt4972582,2
tt4973112,1
tt4974778,2
tt4975722,0
tt4975904,10
tt4975920,2
tt4976192,12
tt4977530,2
tt4978006,0
tt4978150,2
tt4978274,8
tt4978710,13
tt4980812,2
tt4981292,13
tt4981374,13
tt4981966,2
tt4985906,8
tt4986098,2
tt4986134,14
tt4986754,13
tt4987556,2
tt4990954,6
tt4991384,0
tt4991652,0
tt4992086,0
tt4994564,6
tt4995540,1
tt4995790,2
tt4996022,6
tt4998222,6
tt4998632,14
tt4999290,3
tt5000698,0
tt5001130,2
tt5001426,10
tt5001436,6
tt5001754,9
tt5001880,0
tt5002544,0
tt5003038,6
tt5003178,0
tt5004776,0
tt5009286,2
tt5011520,6
tt5012504,10
tt5013056,2
tt5013782,13
tt5013984,2
tt5015926,0
tt5018060,9
tt5020488,13
tt5021840,0
tt5022560,6
tt5022702,6
tt5022714,6
tt5022902,6
tt5023260,2
tt5027774,1
tt5028340,1
tt5028598,6
tt5028688,6
tt5030402,6
tt5032026,0
tt5033018,6
tt5033290,6
tt5033998,5
tt5034082,6
tt5034266,14
tt5034444,10
tt5034474,3
tt5034838,2
tt5036924,6
tt5037840,1
tt5039578,0
tt5039720,10
tt5039860,0
tt5039992,6
tt5040108,0
tt5040202,2
tt5044656,2
tt5046500,8
tt5047424,6
tt5047788,0
tt5050200,7
tt5051150,6
tt5051410,8
tt5051826,6
tt5052448,14
tt5052474,4
tt5052524,0
tt5056812,0
tt5057140,14
tt5057626,0
tt5058014,0
tt5058998,6
tt5059782,0
tt5060872,0
tt5066056,3
tt5066594,0
tt5066616,6
tt5068162,4
tt5068650,0
tt5068840,10
tt5069086,6
tt5069158,6
tt5069194,6
tt5071886,0
tt5072154,0
tt5072852,6
tt5073642,12
tt5074352,0
tt5075328,3
tt5076792,0
tt5078852,2
tt5079362,2
tt5079608,11
tt5080076,3
tt5080556,8
tt5080988,8
tt5081606,0
tt5081618,7
tt5082014,2
tt5083736,6
tt5083738,1
tt5085924,2
tt5086384,0
tt5086776,6
tt5087914,0
tt5089534,0
tt5091014,4
tt5091530,13
tt5092484,0
tt5092962,8
tt5093026,0
tt5093172,6
tt5094390,2
tt5095030,1
tt5095208,0
tt5095830,6
tt5096470,2
tt5097410,1
tt5097860,8
tt5101878,14
tt5103904,6
tt5104604,4
tt5105666,6
tt5108168,0
tt5108182,6
tt5108516,6
tt5108870,2
tt5109784,1
tt5110282,0
tt5112458,4
tt5112692,6
tt5113040,8
tt5113044,1
tt5113086,2
tt5113250,7
tt5114840,4
tt5115546,14
tt5116302,5
tt5116314,11
tt5116504,7
tt5116896,3
tt5117308,6
tt5117326,6
tt5117372,6
tt5117670,0
tt5118964,8
tt5120376,6
tt5120400,2
tt5120614,6
tt5122626,2
tt5124096,2
tt5125894,14
tt5126178,6
tt5126922,2
tt5127844,0
tt5128266,2
tt5129156,6
tt5129682,2
tt5130230,6
tt5131906,6
tt5134866,0
tt5135348,9
tt5137964,6
tt5139332,6
tt5140878,2
tt5142898,6
tt5143368,13
tt5143744,6
tt5143890,0
tt5144174,3
tt5145662,2
tt5146612,7
tt5150228,0
tt5151570,6
tt5153236,14
tt5153288,15
tt5153502,13
tt5155780,3
tt5156532,10
tt5156746,8
tt5157616,2
tt5158306,6
tt5160928,0
tt5160938,14
tt5160954,13
tt5161658,3
tt5162068,13
tt5164184,0
tt5164214,1
tt5164432,2
tt5164438,2
tt5165344,8
tt5165974,13
tt5166168,13
tt5167174,6
tt5170104,6
tt5170640,6
tt5170810,0
tt5171494,4
tt5173032,6
tt5173166,6
tt5174992,0
tt5175450,5
tt5175636,10
tt5176442,13
tt5176486,2
tt5176580,13
tt5177088,0
tt5178120,2
tt5178278,0
tt5179598,3
tt5180888,6
tt5181262,2
tt5181502,6
tt5181830,2
tt5182526,2
tt5183626,6
tt5189828,6
tt5189894,6
tt5193262,0
tt5193784,6
tt5193790,6
tt5195412,4
tt5196576,0
tt5197544,8
tt5198494,0
tt5198670,3
tt5198796,0
tt5198868,8
tt5201882,2
tt5205210,3
tt5206098,13
tt5206170,13
tt5206260,3
tt5206338,6
tt5206770,0
tt5207116,0
tt5208216,5
tt5208252,15
tt5208950,0
tt5209124,6
tt5212792,12
tt5213870,0
tt5215260,4
tt5215606,13
tt5216022,3
tt5218826,13
tt5219052,11
tt5219972,7
tt5220078,6
tt5220122,1
tt5220252,13
tt5223878,9
tt5226512,0
tt5226618,6
tt5227342,7
tt5228262,4
tt5228304,0
tt5228564,6
tt5229896,9
tt5231224,0
tt5231992,6
tt5235880,8
tt5238904,13
tt5239972,0
tt5240090,13
tt5241508,2
tt5241530,3
tt5241840,0
tt5244318,13
tt5244790,5
tt5244812,13
tt5244974,6
tt5246700,2
tt5246928,0
tt5247022,13
tt5247026,6
tt5249200,5
tt5249706,0
tt5253008,6
tt5253112,6
tt5253282,3
tt5254728,4
tt5255524,7
tt5255710,8
tt5255996,0
tt5258074,7
tt5258106,2
tt5258128,3
tt5258390,0
tt5259598,11
tt5259822,4
tt5264398,6
tt5265222,13
tt5265898,8
tt5266218,2
tt5266456,13
tt5266470,13
tt5266668,0
tt5270030,9
tt5270214,6
tt5270464,8
tt5270948,7
tt5271144,7
tt5271794,0
tt5273720,6
tt5274150,13
tt5277266,0
tt5277850,0
tt5278634,2
tt5278886,6
tt5279042,0
tt5279332,8
tt5281058,2
tt5282590,0
tt5283458,2
tt5283920,6
tt5286444,6
tt5291714,4
tt5291792,2
tt5293618,6
tt5294198,0
tt5294518,2
tt5294522,3
tt5294550,1
tt5294802,6
tt5297182,2
tt5297256,2
tt5300736,2
tt5301544,3
tt5301662,4
tt5301942,8
tt5303442,13
tt5304464,6
tt5304664,7
tt5304992,2
tt5304996,13
tt5307698,7
tt5308322,6
tt5311546,6
tt5313222,0
tt5313568,0
tt5314118,0
tt5314190,2
tt5314450,1
tt5314690,6
tt5315210,2
tt5316540,2
tt5317614,6
tt5318156,8
tt5319656,0
tt5320514,2
tt5320860,13
tt5321174,2
tt5322004,13
tt5322012,2
tt5322136,6
tt5324456,2
tt5325030,0
tt5325452,0
tt5325604,2
tt5325684,0
tt5326230,8
tt5327410,0
tt5327922,6
tt5328006,1
tt5328784,2
tt5329700,0
tt5330540,9
tt5330562,9
tt5332502,0
tt5335724,2
tt5336798,6
tt5338600,13
tt5338770,8
tt5339418,6
tt5340300,3
tt5341052,6
tt5342950,1
tt5343954,11
tt5344054,3
tt5344870,4
tt5345278,0
tt5345298,10
tt5347020,8
tt5347122,6
tt5347148,7
tt5351458,2
tt5351576,2
tt5351818,6
tt5352846,3
tt5355018,8
tt5355180,8
tt5356300,2
tt5356670,7
tt5357790,13
tt5358902,6
tt5358912,6
tt5359928,6
tt5360150,0
tt5360232,8
tt5360952,14
tt5360996,1
tt5361326,13
tt5361596,12
tt5362940,13
tt5362988,3
tt5363618,0
tt5364690,13
tt5364920,0
tt5366490,0
tt5369760,6
tt5371090,3
tt5371168,0
tt5372390,6
tt5372392,8
tt5372620,6
tt5376094,6
tt5377474,6
tt5377564,0
tt5390066,14
tt5390504,3
tt5396646,7
tt5396768,6
tt5397194,10
tt5397460,6
tt5419398,0
tt5419896,13
tt5420210,12
tt5420870,0
tt5420886,13
tt5427194,3
tt5428090,14
tt5428178,6
tt5431034,8
tt5431284,2
tt5431600,2
tt5431648,6
tt5431890,1
tt5433138,14
tt5434870,6
tt5434972,6
tt5435476,6
tt5436228,2
tt5437928,2
tt5439796,4
tt5439812,0
tt5440700,2
tt5442430,5
tt5442456,4
tt5442558,9
tt5442626,7
tt5442700,4
tt5446838,3
tt5447816,0
tt5448582,6
tt5449390,0
tt5449862,9
tt5450570,6
tt5451640,7
tt5451690,6
tt5452814,13
tt5454534,2
tt5456798,6
tt5457078,0
tt5457484,6
tt5457722,2
tt5458088,2
tt5459382,13
tt5460276,8
tt5460522,5
tt5460530,12
tt5460548,6
tt5460858,2
tt5460880,2
tt5461680,3
tt5461944,8
tt5461956,2
tt5462326,12
tt5462602,2
tt5463114,7
tt5463162,1
tt5464234,13
tt5464242,6
tt5465370,8
tt5465970,6
tt5466826,6
tt5469480,13
tt5469654,1
tt5470222,2
tt5471472,3
tt5472814,0
tt5472896,6
tt5473090,3
tt5474042,6
tt5474644,0
tt5475468,4
tt5477194,0
tt5477566,6
tt5477608,8
tt5478478,2
tt5478654,2
tt5478918,2
tt5479924,0
tt5481010,0
tt5481026,8
tt5481184,0
tt5481404,13
tt5482644,7
tt5483626,0
tt5485482,7
tt5485578,0
tt5486552,6
tt5492260,6
tt5492496,0
tt5493516,10
tt5493944,6
tt5496204,7
tt5497458,0
tt5498056,11
tt5498354,3
tt5500218,0
tt5500464,6
tt5503686,2
tt5503688,14
tt5505992,2
tt5510942,6
tt5512756,8
tt5513260,6
tt5519340,1
tt5523010,12
tt5524630,3
tt5528278,0
tt5531298,0
tt5532280,2
tt5533370,2
tt5534434,2
tt5535192,0
tt5536022,9
tt5536316,6
tt5536610,14
tt5536736,1
tt5537140,2
tt5538268,2
tt5538568,2
tt5539052,1
tt5539054,13
tt5539442,6
tt5540622,6
tt5540992,1
tt5541240,0
tt5542802,8
tt5544224,2
tt5545374,6
tt5545996,2
tt5546270,7
tt5546566,0
tt5546778,2
tt5547188,11
tt5547910,4
tt5554356,13
tt5556054,2
tt5556380,13
tt5559200,13
tt5559352,0
tt5559528,0
tt5559544,6
tt5559600,6
tt5562070,13
tt5563324,6
tt5563334,2
tt5563782,7
tt5563862,6
tt5564336,3
tt5564792,0
tt5565254,2
tt5571656,6
tt5571734,8
tt5572232,0
tt5574372,8
tt5575800,4
tt5575918,6
tt5577494,0
tt5577742,2
tt5578150,0
tt5578250,8
tt5579936,0
tt5579982,3
tt5580036,2
tt5580252,0
tt5580266,3
tt5580306,0
tt5580390,5
tt5580536,12
tt5580602,0
tt5581752,3
tt5584832,8
tt5585662,0
tt5585836,4
tt5588118,0
tt5591666,3
tt5592248,1
tt5592796,4
tt5594608,13
tt5594776,6
tt5594970,6
tt5595168,2
tt5596104,6
tt5597004,13
tt5598868,0
tt5603976,6
tt5604902,4
tt5605076,0
tt5605730,0
tt5606664,4
tt5607096,4
tt5607810,0
tt5610554,2
tt5610626,3
tt5611424,2
tt5612478,6
tt5612564,0
tt5612690,0
tt5612742,6
tt5613402,0
tt5613484,6
tt5613786,6
tt5613834,8
tt5614236,8
tt5616176,3
tt5616212,13
tt5616294,1
tt5617310,6
tt5617312,4
tt5619142,14
tt5619332,6
tt5622412,2
tt5622520,13
tt5624466,3
tt5626120,0
tt5629084,4
tt5630752,13
tt5631048,6
tt5632272,10
tt5632318,2
tt5632336,7
tt5634088,6
tt5634336,7
tt5634960,10
tt5635086,0
tt5636234,7
tt5636312,2
tt5637188,8
tt5637736,2
tt5639446,14
tt5640450,0
tt5641542,2
tt5643572,6
tt5644624,0
tt5646082,2
tt5647250,0
tt5649108,3
tt5649144,5
tt5651458,6
tt5651572,2
tt5651840,6
tt5651952,7
tt5652768,1
tt5653870,13
tt5655222,2
tt5655954,2
tt5657712,4
tt5657846,1
tt5657856,2
tt5658242,0
tt5659434,6
tt5659816,10
tt5662550,2
tt5663962,0
tt5664174,6
tt5664222,13
tt5664502,6
tt5664636,6
tt5665256,3
tt5665452,2
tt5666304,2
tt5667052,0
tt5667482,0
tt5667516,0
tt5667650,9
tt5667674,6
tt5668770,6
tt5669936,0
tt5670152,2
tt5670364,0
tt5672750,2
tt5673714,0
tt5673828,13
tt5674064,0
tt5678732,10
tt5679402,2
tt5679554,0
tt5679718,2
tt5684312,6
tt5685652,0
tt5686062,9
tt5686776,2
tt5687270,2
tt5687814,0
tt5688068,3
tt5688682,6
tt5688868,0
tt5688932,0
tt5689056,3
tt5689632,2
tt5690142,8
tt5690360,0
tt5690630,0
tt5691024,5
tt5691670,2
tt5692532,6
tt5694044,6
tt5696066,0
tt5696284,13
tt5696326,3
tt5697452,6
tt5697572,14
tt5697714,6
tt5697722,13
tt5698320,2
tt5699060,13
tt5699126,3
tt5699180,5
tt5700176,2
tt5700494,6
tt5700676,13
tt5701718,10
tt5704368,6
tt5705306,3
tt5706370,14
tt5706876,3
tt5710624,6
tt5711148,4
tt5711454,4
tt5711672,13
tt5713856,6
tt5713960,8
tt5714470,0
tt5715066,0
tt5715828,2
tt5716280,13
tt5716380,6
tt5716464,2
tt5716848,6
tt5717194,3
tt5717492,2
tt5718046,2
tt5719076,13
tt5719700,4
tt5719748,5
tt5720106,0
tt5721088,12
tt5722158,6
tt5723286,2
tt5723462,2
tt5726086,2
tt5726616,2
tt5726656,6
tt5726886,6
tt5727136,8
tt5727208,2
tt5730898,6
tt5731444,2
tt5736258,0
tt5737388,0
tt5737536,5
tt5737582,6
tt5737862,8
tt5739900,6
tt5740852,3
tt5740868,6
tt5741008,2
tt5742264,0
tt5742374,3
tt5742568,6
tt5742712,6
tt5743656,0
tt5745450,8
tt5748150,6
tt5748392,8
tt5748448,2
tt5751844,0
tt5751998,14
tt5752360,0
tt5755040,6
tt5755280,2
tt5755606,8
tt5755796,6
tt5757874,8
tt5758778,14
tt5758802,14
tt5759590,6
tt5761064,6
tt5761394,4
tt5761606,6
tt5761986,0
tt5764096,6
tt5765582,3
tt5767628,2
